show_id;title;synopsis;release_year;date_added;duration;content_type_id_fk;rating_id_fk
80176866;Man to Man;Disguised as a bodyguard a special agent must complete his national secret tasks while pandering to the whims of his ill-tempered world star.;2017;2017-06-10;1 Season;1;1
80162114;My Little Baby;A top detective in the violent crimes unit becomes the sole guardian of his 6-month-old niece when his sister and her husband pass away unexpectedly.;2016;2017-06-10;1 Season;1;1
80163369;Singles Villa;In a luxurious condominium complex with draconian rules forbidding all romance two residents fall in love and dare to start a secret relationship.;2015;2017-06-10;1 Season;1;1
80114989;Sword Master;Haunted by the past a master swordsman masks his identity to work anonymously as a janitor in a brothel setting in motion a violent chain of events.;2016;2017-06-10;108 min;2;4
80163266;Under the Black Moonlight;A college art club welcomes a new member who has the secret ability to smell death and who warns one of them to leave her boyfriend ... or else.;2016;2017-06-10;1 Season;1;1
80178564;My Only Love Song;When things don't go her way during a shooting for her new show a top actress runs away in an old van that guides her on a time-traveling journey.;2017;2017-06-09;1 Season;1;4
80103734;Shimmer Lake;Unfolding in reverse time this darkly comic crime thriller follows a local sheriff hunting three bank robbery suspects one of whom is his brother.;2017;2017-06-09;87 min;2;4
80159025;Hypersomnia;A young actress rehearsing for a play about human trafficking begins to relive terrifying scenes that may be dreams – or an alternate reality.;2016;2017-06-08;84 min;2;4
80042309;Suite Française;Waiting for news of her prisoner-of-war husband a French woman in Nazi-occupied France reluctantly falls for a German officer quartering in her home.;2014;2017-06-05;107 min;2;4
80169554;The Wishing Tree;Five children living on the edge of a forest band together to save a magical wishing tree from destruction and find their own paths to happiness.;2017;2017-06-05;117 min;2;1
80144311;Acapulco La vida va;Three lifelong friends travel to Acapulco ostensibly so one of them can find his lost love but the real reason behind the trip holds some surprises.;2016;2017-06-03;89 min;2;4
80109145;Headshot;When a young man wakes from a coma memories of brutal violence begin to surface putting his life – and that of his doctor – in jeopardy.;2016;2017-06-03;119 min;2;4
80117455;Three;A master criminal engineers his own shooting during a police raid then refuses treatment while awaiting rescue in a tense standoff at a hospital.;2016;2017-06-03;88 min;2;4
80132626;Tunnel;A poorly constructed tunnel collapses leaving a man trapped in his car with only two bottles of water and his daughter's birthday cake to survive on.;2016;2017-06-03;126 min;2;1
80121844;1898: Our Last Men in the Philippines;While Spain relinquishes its last colonies a battle-fatigued outpost engages in a long brutal and sometimes bizarre clash with Filipino insurgents.;2016;2017-06-02;130 min;2;6
80133117;Crashing;In exchange for low rent a hodgepodge group of 20-something tenants set up residence as property guards in a disused hospital where hilarity ensues.;2016;2017-06-02;1 Season;1;4
80046249;Flaked;In his funky California beach enclave Chip's the go-to guy for personal insights. But he isn't quite as enlightened when it comes to his own baggage.;2017;1900-01-01;2 Seasons;1;4
80158750;Lucid Dream;After searching for his abducted son for three years a devastated father attempts to track down his missing child through lucid dreams.;2017;2017-06-02;102 min;2;4
80176840;The Homecoming;"Panelists from the Korean show ""Abnormal Summit"" lead cast mates on tours of their home countries including China Nepal Italy Canada and France.";2015;2017-06-02;1 Season;1;5
80157084;Aashik Awara;Raised by a kindly thief orphaned Jimmy goes on the run from goons and falls in love with Jyoti whose father indirectly caused his parents' deaths.;1993;2017-06-01;154 min;2;1
80158580;Amelia: A Tale of Two Sisters;Eight decades after her disappearance Amelia Earhart's incredible accomplishments are still celebrated thanks in large part to her sister Muriel.;2017;2017-06-01;44 min;2;5
80108609;Betting on Zero;This documentary dives into the complex world of Herbalife the international nutritional products company accused of being a pyramid scheme.;2017;2017-06-01;104 min;2;5
80173267;Burlesque: Heart of the Glitter Tribe;This revealing documentary probes the onstage personas of Portland Oregon burlesque performers who practice wildly different art forms.;2017;2017-06-01;76 min;2;4
80144804;Catfight;Two college frenemies whose lives aren't what they hoped meet up decades later and escalate their resentments from verbal jabs to bloody brawls.;2016;2017-06-01;96 min;2;4
80139214;Chingo Bling: They Can't Deport Us All;On point and larger than life rapper and stand-up comic Chingo Bling gathers his funniest friends for a rambunctious take on Tex-Mex culture.;2017;2017-06-01;63 min;2;4
80106038;Devil's Bride;On a small Finnish island in 1666 a teenage girl in love with a married fisherman becomes the center of a tragic witch hunt and power struggle.;2016;2017-06-01;108 min;2;4
80122189;Fear Files... Har Mod Pe Darr;Possessed lovers witches haunted houses and more bring tales of horror to the screen in this anthology series.;2015;2017-06-01;1 Season;1;4
60000901;How the Grinch Stole Christmas;The Grinch decides to rob Whoville of Christmas – but a dash of kindness from little Cindy Lou Who and her family may be enough to melt his heart.;2000;2017-06-01;105 min;2;8
80158769;How to Stage a Coup;Explore how Caesar Napoleon Mussolini Hitler and modern-day dictators consolidated their considerable power through bold and brazen coups.;2017;2017-06-01;47 min;2;1
80158579;Jackie: A Tale of Two Sisters;Rachael Stirling narrates this multifaceted portrait of former First Lady Jacqueline Kennedy Onassis and her younger sister Lee Radziwill.;2017;2017-06-01;44 min;2;5
80121872;Jhansi Ki Rani;In British-ruled 19th-century India a 14-year-old girl trains as a warrior and becomes a devoted crusader in her country's fight for independence.;2009;2017-06-01;1 Season;1;1
80158920;Lens;Addicted to webcams and voyeurism a married man gets more than he bargained for when an online stranger tries to force him to watch a suicide.;2015;2017-06-01;109 min;2;4
80107736;Little Boxes;After moving from New York City to a small town in Washington state an interracial couple and their preteen son struggle to adjust to their new life.;2016;2017-06-01;89 min;2;1
80148967;Love.com;When a fashion blogger falls for a video game vlogger their romance goes viral. But separating their virtual life from reality gets complicated.;2017;2017-06-01;92 min;2;4
70057994;Maya Memsaab;A beautiful wealthy woman’s insatiable appetite for romance leads to tragedy and a police investigation.;1993;2017-06-01;122 min;2;12
80186862;Michael Lost and Found;Benjie Nycum travels to Wyoming to visit his ex-lover Michael Glatze a former gay activist who now lives with his wife and works as a church pastor.;2017;2017-06-01;19 min;2;5
80157207;Mind Game;With the help of a cop a psychologist and a woman who can foretell the future a brilliant paralegal works to solve an array of perplexing mysteries.;2015;2017-06-01;1 Season;1;1
80176449;Miniforce;Four animal superheroes called the Miniforce transform into robots to protect small and defenseless creatures from the hands of scheming villains.;2016;2017-06-01;1 Season;1;7
80131505;Mutant Busters;After a natural disaster known as the Big Fart leaves Earth divided only Sheriff and his rebel misfits can protect the planet from a mutant invasion.;2017;1900-01-01;2 Seasons;1;5
80102549;Off Camera;Photographer writer and director Sam Jones sets his famous guests at ease with his freewheeling insightful celebrity interviews without agendas.;2015;1900-01-01;3 Seasons;1;4
80156937;Oh Darling Yeh Hai India;A penniless actor new to Mumbai and a beautiful woman he meets one fateful night try to stop a gangster from replacing India's president with a twin.;1995;2017-06-01;154 min;2;1
80035684;Pablo Escobar el patrón del mal;From his days as a petty thief to becoming head of a drug-trafficking empire this riveting series charts the life of the infamous Pablo Escobar.;2012;2017-06-01;1 Season;1;4
80175277;Power Battle Watch Car;Jino and his Watch Car Bluewill compete in the Battle League to become world champions. Meanwhile a dark force threatens to destroy them all.;2016;2017-06-01;1 Season;1;7
80158546;Prince;To better himself a spoiled prince temporarily assumes a commoner’s identity. But he soon learns his palace has been gifted to his father’s new wife.;1969;2017-06-01;152 min;2;1
80122239;Pyaar Tune Kya Kiya;From teen lovers defying social and religious taboos to a student falling for her teacher these stories explore joy and heartache in modern romance.;2014;1900-01-01;3 Seasons;1;1
80156936;Qila;When an abusive landowner is murdered his twin brother sets out to find the killer but quickly discovers that everyone it seems wanted him dead.;1998;2017-06-01;161 min;2;1
80121871;Rab Se Sohna Isshq;A complex love triangle goes horribly wrong in this epic multigenerational saga involving romance revenge mistaken identity and amnesia.;2012;2017-06-01;1 Season;1;1
80121843;Smoke & Mirrors;Betrayed by the Spanish government he once served a former secret agent plots to steal millions of dollars embezzled by a corrupt public official.;2016;2017-06-01;123 min;2;1
80124091;The Day Will Come;In 1967 two brothers from Copenhagen Denmark wind up in an orphanage where the headmaster's cruel tyranny slowly provokes the kids to push back.;2016;2017-06-01;1 Season;1;4
80157244;The Dream Job;A mysterious wealthy man offers three people a lucrative unusual job that may be too good to be true: Live the high life as his children and heirs.;2016;2017-06-01;1 Season;1;1
80122238;The Golden Years with Javed Akhtar;Writer poet and lyricist Javed Akhtar hosts this musical trip down memory lane revealing untold stories behind India's best songs of 1950-75.;2016;2017-06-01;1 Season;1;2
80158581;The Mitfords: A Tale of Two Sisters;Jessica and Diana were sisters who were separated by just a few years in age. But their political ideologies couldn't have been any farther apart.;2017;2017-06-01;44 min;2;5
60023237;Y Tu Mamá También;When rich teens Tenoch and Julio meet the alluring older Luisa they try to impress her with stories of a road trip then convince her to join them.;2001;2017-06-01;106 min;2;6
80176144;Without Gorky;A filmmaker trains the camera on her own family as she examines the impact her grandfather troubled artist Arshile Gorky had on three generations.;2011;2017-05-31;80 min;2;1
80024103;American Crime;This anthology series unfolds a different story arc for each season with dramas focusing on aspects of American life and the criminal justice system.;2017;1900-01-01;3 Seasons;1;1
80133554;Sarah Silverman A Speck of Dust;In her first comedy special post-health scare Sarah Silverman shares a mix of fun facts sad truths and yeah-she-just-went-there moments.;2017;2017-05-30;71 min;2;4
80148223;Forever Pure;The furor over the addition of two Muslim players to the Beitar Jerusalem soccer club underscores the role of institutionalized racism in Israel.;2016;2017-05-29;87 min;2;4
80176342;Rangoon;During World War II daredevil star Miss Julia entertains soldiers at the Indo-Burma border where she's caught up in a web of love and deceit.;2017;2017-05-29;153 min;2;1
80010655;Bloodline;When the black sheep son of a respected family threatens to expose dark secrets from their past sibling loyalties are put to the test.;2017;1900-01-01;3 Seasons;1;4
80167459;I Am Jane Doe;This intense documentary follows real cases of American girls enslaved in the child sex trade through ads in a newspaper's online classified section.;2017;2017-05-26;98 min;2;1
80169348;Joshua: Teenager vs. Superpower;Mobilized by teenage activist Joshua Wong young citizens of Hong Kong take to the streets in a bid to preserve their history of autonomy from China.;2017;2017-05-26;79 min;2;1
80164778;Raees;After street smart kid Raees rises to become Gujarat's bootlegging king in the 1980s he tries to balance his life of crime with helping his people.;2017;2017-05-26;143 min;2;12
80000063;Red vs. Blue;This parody of first-person shooter games military life and science-fiction films centers on a civil war fought in the middle of a desolate canyon.;2015;1900-01-01;13 Seasons;1;12
80068327;War Machine;When a proud general is tasked with winning an unpopular war he takes the challenge head-on not knowing that hubris may be his own worst enemy.;2017;2017-05-26;123 min;2;4
80117765;Detour;Convinced his stepfather caused the crash that left his mother in a coma a law student drunkenly agrees to his murder then can't rescind the deal.;2016;2017-05-25;97 min;2;6
80165083;Arès;A futuristic France tries to keep its people from despair and rebellion over crippling poverty by engaging them with a violent TV competition show.;2016;2017-05-23;80 min;2;4
80134781;Hasan Minhaj: Homecoming King;"Comic Hasan Minhaj of ""The Daily Show"" shares personal stories about racism immigrant parents prom night horrors and more in this stand-up special.";2017;2017-05-23;73 min;2;4
80098046;12 Years Promise;A pregnant teen is forced by her family to leave her boyfriend and assume a new identity in America but 12 years later the couple reunites in Korea.;2014;2017-05-22;1 Season;1;1
80091779;Beating Again;After enduring both business and family upheavals a ruthless investment director has a heart transplant and finds a new way to look at life and love.;2015;2017-05-22;1 Season;1;1
80091783;Can We Get Married?;On the cusp of marriage or divorce four couples consider the meaning of love sharing a life meddling families and the weight of their commitment.;2012;2017-05-22;1 Season;1;1
80131167;Elizabeth at 90: A Family Tribute;A blend of the royal family's intimate recollections and rarely seen home movies pays tribute to Queen Elizabeth II on the eve of her 90th birthday.;2016;2017-05-22;90 min;2;2
80098047;Last;When his big stock plan fails a hotshot fund manager winds up homeless and must learn the secret ranking system of the street in order to survive.;2015;2017-05-22;1 Season;1;1
80091781;Secret Affair;A married middle-aged woman is swept off her feet both romantically and artistically by a gifted young pianist.;2014;2017-05-22;1 Season;1;1
80091778;This Is My Love;A renowned actor who is still pining over the loss of his first real love writes an autobiography about his memories of her hoping to reconnect.;2015;2017-05-22;1 Season;1;1
80018046;Velvet;In 1950s Spain the heir to a fashion house romances a beautiful seamstress who works for the company despite the objections of his family.;2016;1900-01-01;4 Seasons;1;1
80121973;Behzat Ç.;An Ankara homicide detective with a dark personal life and a disdain for rules and political correctness solves murders and fights police corruption.;2010;2017-05-19;1 Season;1;4
80115466;BLAME!;Inside a vast self-replicating city bent on eliminating all life mysterious loner Killy emerges to guide a remnant of humanity desperate to survive.;2017;2017-05-19;106 min;2;1
80176819;Hidden Singer;Pop stars and impersonators face off to be the last one standing as the audience tries to determine the real singer by listening to their voices only.;2015;2017-05-19;1 Season;1;7
80173481;Highland: Thailand's Marijuana Awakening;Thailand's complicated history with marijuana continues to play a role in its policies and laws as well as the health and security of its citizens.;2017;2017-05-19;1 Season;1;4
80142223;Laerte-se;After living as a man for nearly 60 years Laerte Coutinho one of Brazil's most brilliant cartoonists introduces herself to the world as a woman.;2017;2017-05-19;101 min;2;4
80044908;Mother Goose Club;Classic nursery rhymes and children's songs get a fresh twist in this high-energy program that helps kids learn as they dance and sing along.;2016;1900-01-01;2 Seasons;1;3
80122179;The Keepers;This docuseries examines the decades-old murder of Sister Catherine Cesnik and its suspected link to a priest accused of abuse.;2017;2017-05-19;1 Season;1;4
80047200;El Clon;Religion thwarted Lucas and Jade's young love. They reunite decades later but Jade's heart is torn between the man she knew and his younger clone.;2010;2017-05-18;1 Season;1;1
70143864;Royal Pains;Dr. Hank Lawson unexpectedly gets a career upgrade as a freelance physician treating New York's aristocratic upper crust in their posh Hamptons homes.;2016;1900-01-01;8 Seasons;1;5
80097814;Christine;In a film based on true events an awkward but ambitious TV reporter struggles to adapt when she's ordered to focus on violent and salacious stories.;2016;2017-05-16;119 min;2;6
70241757;The Place Beyond the Pines;A violent confrontation between a motorcycle-riding bank robber and a rookie cop spirals into a tense generational feud.;2012;2017-05-16;140 min;2;6
80133551;Tracy Morgan: Staying Alive;In his first special since his serious car accident Tracy Morgan cracks jokes about life in a coma his second marriage and his family's dark side.;2017;2017-05-16;59 min;2;4
80157133;Chamatkar;A village schoolteacher and the ghost of a murdered man who were both betrayed by those closest to them join forces to help each other.;1992;2017-05-15;164 min;2;1
80122237;Classic Legends;This documentary series explores the glamour of Bollywood through the stories of the men and women who have illuminated its screens.;2012;2017-05-15;1 Season;1;5
80107656;Command and Control;Chronicling a 1980 Titan II missile accident this sobering documentary weighs the balance of power and safety involving weapons of mass destruction.;2017;2017-05-15;92 min;2;5
80157083;Kabhi Haan Kabhi Naa;A dreamer falls for a girl who is in love with someone else and tries to create a rift between her and the man she loves.;1994;2017-05-15;151 min;2;1
80098287;Lovesong;Best friends Sarah and Mindy share an unexpected moment while on a road trip. Years later the two struggle to reconnect before a wedding.;2016;2017-05-15;84 min;2;4
80059342;Natascha Kampusch: The Whole Story;A Viennese child who was kidnapped and held captive in a basement before escaping after eight years reveals her headline-making story of survival.;2010;2017-05-15;51 min;2;1
24081514;Ram Jaane;Two boyhood pals – one righteous the other a criminal – take very different paths to adulthood. Their love for the same woman may prove disastrous.;1995;2017-05-15;142 min;2;1
70202589;Sherlock;In this updated take on Sir Arthur Conan Doyle's beloved mystery tales the eccentric sleuth prowls the streets of modern London in search of clues.;2017;1900-01-01;4 Seasons;1;1
80047031;Sin senos no hay paraíso;Inspired by a true story this TV drama shadows a young Colombian woman who goes to shocking lengths to escape a life of poverty.;2008;2017-05-15;1 Season;1;1
80128688;Smash: Motorized Mayhem;Buckle up for a look inside a biannual school bus race in Florida a harrowing event where carnage and collisions are most definitely encouraged.;2017;2017-05-15;66 min;2;4
80157564;The Devil's Mistress;Before the dawn of World War II an ambitious actress pursues her dreams in Berlin. But her plans derail when she becomes Joseph Goebbels’ mistress.;2016;2017-05-15;110 min;2;1
80178078;The Intent;After burgeoning criminal Gunz joins the increasingly violent TIC crew the gang finds itself dealing with threats from all sides.;2016;2017-05-15;99 min;2;4
80097726;The Hunt;Witness some of the most riveting showdowns in the animal kingdom as cameras capture leopards polar bears and other predators targeting their prey.;2015;2017-05-14;1 Season;1;5
80120740;Wild Oats;When insurance accidentally pays her millions retired teacher Eva and her pal Maddie head to the Canary Islands for the adventure of their lives.;2016;2017-05-13;86 min;2;10
80174364;All Hail King Julien: Exiled;Julien's been dethroned but loyal friends and some very unlikely allies will propel the lovable lemur on a colorful journey to take back his kingdom.;2017;2017-05-12;1 Season;1;11
80114666;Get Me Roger Stone;Examine the rise fall and rebirth of political operative Roger Stone who's been an influential member of Team Trump for decades.;2017;2017-05-12;101 min;2;4
80049714;Master of None;Dev tries to jump-start his acting career and elevate his dating game with help from his eclectic group of friends in this award-winning series.;2017;1900-01-01;2 Seasons;1;4
80157866;Mindhorn;When a twisted killer tells the police he'll only speak to a fictional 1980s TV detective the washed-up actor who played him takes the gig.;2017;2017-05-12;88 min;2;4
80161029;Sahara;When his new love is captured by an evil snake charmer a young cobra and his scorpion best friend set out across the desert on a wild rescue mission.;2017;2017-05-12;86 min;2;7
70261058;Aiyyaa;An outspoken imaginative girl from a conservative family pursues her dream man while fending off the prospect of an arranged marriage.;2012;2017-05-10;151 min;2;1
70204288;Bbuddah Hoga Terra Baap;A cooly confident aging hit man returns from exile in Paris to his old city Mumbai to revisit his past and perform one last job.;2011;2017-05-10;116 min;2;1
80057278;Gabbar Is Back;"After a vengeful college professor targets corruption in the government he adopts the name ""Gabbar"" and becomes a hero to a weary public.";2015;2017-05-10;128 min;2;1
70293703;Madras Café;An Indian intelligence agent journeys to a war-torn coastal island to break a resolute rebel group and meets a passionate journalist.;2013;2017-05-10;128 min;2;12
80165853;Michael;After a dedicated cop accidentally kills a 12-year-old boy he's fired harassed and forced to take menial work as he tries to keep his life together.;2011;2017-05-10;86 min;2;4
80161108;The Adventure Club;After finding a peculiar key three smart and adventurous kids launch a quest to uncover the whereabouts of a coveted archaeological treasure.;2016;2017-05-10;88 min;2;7
80082660;The Apostate;A young man determined to renounce Catholicism by having his baptismal records excised is thwarted by church bureaucracy and his own inner conflicts.;2015;2017-05-10;80 min;2;4
80134780;Norm Macdonald: Hitler's Dog Gossip & Trickery;In this new stand-up special Norm Macdonald delivers sly deadpan observations from an older – and perhaps even wiser – point of view.;2017;2017-05-09;61 min;2;4
80106754;National Bird;Three former military operatives offer disturbing firsthand accounts of the deadly impact that U.S. drone warfare has had on civilians overseas.;2016;2017-05-08;92 min;2;4
80108613;LoveTrue;In this blend of documentary and dramatization circumstances test notions of love held by a young stripper a single-dad surfer and a teen musician.;2016;2017-05-07;82 min;2;4
80106793;Handsome: A Netflix Mystery Movie;Homicide detective Gene Handsome sets out to solve a woman's murder while searching for clues about what's missing from his personal life.;2017;2017-05-05;81 min;2;4
80057609;Kazoops!;Music meets imagination in this inventive animated series about thinking outside the box and having fun.;2017;1900-01-01;3 Seasons;1;3
80124727;Simplemente Manu NNa;Eclectic stand-up comic Manu NNa relays everyday tales about the struggles of being gay in Mexico and shares his love of telenovelas and mezcal.;2017;2017-05-05;72 min;2;4
80117263;The Mars Generation;"Self-professed teenage ""space nerds"" at Space Camp chase their dreams of traveling to Mars while experts reflect on NASA's history and future.";2017;2017-05-05;98 min;2;5
80126879;What Happens to My Family;A naïve young woman goes to Istanbul to meet the now-grown boy who jokingly promised to marry her in 11 years after she saved his life as a child.;2016;2017-05-05;1 Season;1;1
80047032;Pasión de Gavilanes;Three brothers seek to avenge the tragic death of a loved one but become emotionally entangled with the daughters of those they hold responsible.;2003;2017-05-04;1 Season;1;1
80133663;Maria Bamford: Old Baby;Maria Bamford performs a rapid-fire playful stand-up set for crowds at park benches bowling alleys and LA theaters in this roving comedy special.;2017;2017-05-02;64 min;2;4
80117082;Two Lovers and a Bear;A troubled couple living near the North Pole begins a perilous journey south in an attempt to find peace and vanquish ghosts from the past.;2016;2017-05-02;95 min;2;6
80134149;A Kind of Murder;Obsessed with an unsolved murder case a crime novelist stuck in an unhappy marriage fantasizes about killing his wife who soon turns up dead.;2016;2017-05-01;96 min;2;6
80115133;A Yellow Bird;In Singapore a homeless ex-convict hoping to reunite with his family forms a bond with a Chinese sex worker while serving as her bodyguard.;2016;2017-05-01;111 min;2;12
80176698;Abby Sen;After losing his seventh job in a row a TV producer and sci-fi buff travels back in time to 1980 where his employment prospects improve.;2015;2017-05-01;127 min;2;5
80165848;Bittoo Boss;When a small-town wedding videographer falls in love he decides he needs to make more money and turns to shooting sexy videos – with mixed results.;2012;2017-05-01;117 min;2;1
70275753;Bombay Talkies;A gay man deals with his sexuality a struggling actor has an epiphany a boy becomes a dancer and a man tries to fulfill his father's dying wish.;2013;2017-05-01;123 min;2;1
70295762;Boss;Disowned by his father as a boy Surya is taken in by a crime boss. When his brother Shiv is wrongly imprisoned his father pleads for Surya's help.;2013;2017-05-01;139 min;2;12
80165849;Budhia Singh: Born to Run;In this thought-provoking biopic an idealistic judo trainer adopts a boy from the slums and grooms him into the world's youngest marathon runner.;2016;2017-05-01;95 min;2;1
80158395;Chaahat;A vulnerable singer is forced to choose between the girl he loves and another who has developed an unhealthy obsession with him.;1996;2017-05-01;148 min;2;12
70275774;Chashme Buddoor;When pretty new neighbor Seema falls for their shy roommate Sid jealous womanizers Omi and Jai plot to break up the new lovebirds.;2013;2017-05-01;121 min;2;5
80103430;Defying the Nazis: The Sharps' War;This film documents the story of minister Waitstill Sharp and his wife Martha who risked everything to save thousands of refugees fleeing the Nazis.;2016;2017-05-01;79 min;2;1
80165850;Dharam Sankat Mein;After learning he was adopted from a Muslim couple a Hindu man seeks his birth father but finds he must confront his bigotry to realize his quest.;2015;2017-05-01;127 min;2;5
80103372;Don't Think Twice;Six talented but struggling improv comics see a sudden shift in their troupe's dynamic after one of them lands a much-coveted gig on television.;2016;2017-05-01;92 min;2;6
80068117;Drishyam;An unexceptional man becomes a murder suspect when the son of a high-ranking police official who harassed his daughter goes missing.;2015;2017-05-01;162 min;2;1
20764666;English Babu Desi Mem;After his brother dies wealthy Vikram reluctantly returns to India and forms a surprise bond with his orphaned nephew and the showgirl raising him.;1996;2017-05-01;163 min;2;1
70268209;Fire in the Blood;Dylan Mohan Gray examines Africa's AIDS crisis and activists' battle with pharmaceutical companies to make life-saving HIV drugs more affordable.;2012;2017-05-01;83 min;2;1
80165851;Gollu Aur Pappu;Hapless brothers Gollu and Pappu stumble into a terrorist plot and end up being ordered to detonate a bomb a task they are destined to bungle.;2014;2017-05-01;112 min;2;1
70129415;HALO Legends;This anthology features seven independent anime shorts from renowned directors delving into the futuristic universe of the video game franchise Halo.;2009;2017-05-01;117 min;2;10
80095094;Harry Benson: Shoot First;This film chronicles the career of photographer Harry Benson who earned global renown with his candid shots of the Beatles and other celebrities.;2016;2017-05-01;90 min;2;12
80156763;He Even Has Your Eyes;When French-African couple Paul and Sali discover the longed-for baby they are about to adopt is white family chaos and confrontation ensue.;2016;2017-05-01;95 min;2;1
80156857;In the Shadow of Iris;The sudden disappearance of a wealthy banker's wife cracks open a dizzying world of secret fetishes desperate acts and elaborate deceptions.;2016;2017-05-01;99 min;2;4
70268489;Inkaar;An ad agency CEO is put under investigation when his ambitious protégée – and lover – accuses him of sexual harassment vying for his top position.;2013;2017-05-01;125 min;2;12
80159732;Japanese Style Originator;Find out everything there is to know about Japanese tradition from food to culture to objects and arts and the people who are continuing it today.;2008;2017-05-01;1 Season;1;2
80158588;JFK: The Making of a President;Explore how John F. Kennedy's worldview was influenced by his younger years when he endured poor health family tragedy and a demanding father.;2017;2017-05-01;44 min;2;5
80178720;Kiss & Cry;Faced with a rare form of throat cancer teen figure skater Carley Allison finds strength in singing for an online audience in this biopic.;2017;2017-05-01;93 min;2;1
80106505;Loev;Lives are upended when a hiking trip leads a Wall Street hotshot to explore his true feelings for an old pal who’s disenchanted with his boyfriend.;2015;2017-05-01;89 min;2;4
80169548;Losing Sight of Shore;This documentary recounts the feats of the Coxless Crew a team of four women who rowed from San Francisco to Australia in support of two charities.;2017;2017-05-01;92 min;2;1
80015785;Mary Kom;The daughter of a poor rice farmer overcomes the objections of her father and the demands of a male-dominated society to pursue a career in boxing.;2014;2017-05-01;120 min;2;1
80097361;Maya Angelou: And Still I Rise;Poet and civil rights activist Maya Angelou is celebrated using her own words set over rare photographs and video illustrating her remarkable life.;2016;2017-05-01;114 min;2;5
80176716;Moh Maya Money;After investing in a shady deal that quickly falls apart a morally flexible real estate agent involves his wife in a dangerous recovery plan.;2016;2017-05-01;109 min;2;4
80132961;Mostly Sunny;Explore the unconventional career of Sunny Leone who transitioned from adult film star to Bollywood actress and reality TV star.;2016;2017-05-01;83 min;2;4
80165857;Mumbai Delhi Mumbai;In Delhi for the first time a Mumbai girl loses her phone but gets a surprise chance at true love with a local boy who begrudgingly helps her.;2014;2017-05-01;107 min;2;1
70258366;Oh My God;Mumbai shopkeeper Kanji Bhai files a lawsuit against God when an earthquake destroys his store and his insurance policy won't cover the damage.;2012;2017-05-01;129 min;2;5
80165732;One by Two;The lives of a Mumbai man and woman who are both dealing with issues intersect through a TV dance show that she wants to win but he wants to sabotage.;2014;2017-05-01;135 min;2;5
80165854;Pyaar Ka Punchnama;Matters of the heart introduce chaos into the once-idyllic bachelor existence of three young men who share an apartment.;2011;2017-05-01;149 min;2;1
80083589;Pyaar Ka Punchnama 2;Three young bachelors find the reality of relationships to be far removed from the idea of true romance that they had once pursued.;2015;2017-05-01;136 min;2;4
80032081;Queen;A jilted bride decides to go on her European honeymoon anyway – by herself – and ends up embarking on a journey of self-discovery.;2014;2017-05-01;138 min;2;4
17457962;Raja Hindustani;When a poor taxi driver falls in love with a wealthy young woman he must stand up to her family and contend with his own insecurities.;1996;2017-05-01;177 min;2;1
80182105;Saeed Mirza: The Leftist Sufi;This documentary profiles the celebrated Hindi film director known as much for his embrace of leftist politics and social concerns as lyrical cinema.;2016;2017-05-01;61 min;2;4
80165855;Shaitan;When they're blackmailed after a hit-and-run a troubled rich girl and her wild friends stage a fake kidnapping with a plan to collect the ransom.;2011;2017-05-01;126 min;2;4
70273637;Special 26;In this fact-based crime drama a gang of con artists posing as government officials executes a heist in the form of a raid on a prominent jeweler.;2013;2017-05-01;137 min;2;5
70176968;Tanu Weds Manu;When London-based doctor Manu reluctantly returns to India to find a bride he meets the girl of his dreams – only to discover she loves another man.;2011;2017-05-01;114 min;2;1
80173605;The Next Skin;When a withdrawn long-missing teenager reappears in a chilly alpine town his heartbroken family begins to wonder if he's actually who he says he is.;2016;2017-05-01;104 min;2;4
80165856;What the Fish;A crabby woman leaves home for a vacation and entrusts her niece's fiancé to feed her fish and adhere to a strict set of rules. He has other ideas.;2013;2017-05-01;96 min;2;1
70308135;Yamla Pagla Deewana 2;Up to his old tricks con man Dharam poses as a millionaire to get his younger son married to the daughter of a wealthy businessman.;2013;2017-05-01;147 min;2;1
80161826;2015 Dream Concert;The world's biggest K-pop festival marked its 21st year in 2015 with groups such as EXO 4Minute and SHINee electrifying the Seoul World Cup Stadium.;2015;2017-04-28;107 min;2;5
80044562;A Murder in the Park;This documentary excoriates a noted anti-death-penalty activist and his team whose questionable methods got a convicted killer freed in 1999.;2014;2017-04-28;91 min;2;10
80142316;Casting JonBenet;Local actors from JonBenet Ramsey's hometown offer multiple perspectives on her 1996 murder as they vie to play roles in a dramatization of the case.;2017;2017-04-28;81 min;2;1
80162136;Jumping Girl;Sang-ah would do anything to shield pop star Ah-shin from rabid fans. But after an act of protection gone wrong it looks like she's the crazy one.;2015;2017-04-28;1 Season;1;1
80154638;President;An ambitious talented politician embarks on an intense journey toward winning the presidency while juggling his complicated family affairs.;2010;2017-04-28;1 Season;1;1
80128715;Rodney King;Roger Guenveur Smith gives voice to the man at the center of the brutal police beating that helped fuel the 1992 LA riots. Spike Lee directs.;2017;2017-04-28;53 min;2;4
80164212;Small Crimes;After serving a six-year prison sentence an ex-cop tries to rebuild his life in his hometown but gets caught up in the fallout from his past.;2017;2017-04-28;95 min;2;4
80162131;What in the World Happened?;A happy secret romance between a 40-year-old woman and a 25-year-old man is complicated after a greeting card grants her wish to be young again.;2015;2017-04-28;1 Season;1;1
