show_id,genre_id
80144311,3
80109145,8
80117455,8
80132626,4
80121844,4
80133117,20
80046249,12
80158750,22
80176840,1
80157084,4
80158580,2
80108609,2
80173267,2
80144804,3
80139214,13
80106038,4
80122189,1
60000901,10
80158769,2
80158579,2
80121872,1
80158920,4
80107736,3
80148967,3
70057994,4
80186862,2
80157207,6
80176449,5
80131505,5
80102549,27
80156937,8
80035684,6
80175277,5
80158546,4
80122239,1
80156936,4
80121871,1
80121843,4
80124091,1
80157244,1
80122238,9
80158581,2
60023237,4
80176144,2
80024103,6
80133554,13
80148223,2
80176342,8
80010655,16
80167459,2
80169348,2
80164778,8
80000063,23
80068327,3
80117765,15
80165083,8
80134781,13
80098046,1
80091779,1
80091783,1
80131167,2
80098047,6
80091781,1
80091778,1
80018046,1
80121973,6
80115466,8
80176819,1
80173481,9
80142223,2
80044908,5
80122179,6
80047200,28
70143864,12
80097814,4
70241757,4
80133551,13
80157133,3
80122237,9
80107656,2
80157083,3
80098287,4
80059342,14
24081514,4
70202589,20
80047031,1
80128688,2
80157564,4
80178078,4
80097726,20
80120740,3
80174364,5
80114666,2
80049714,12
80157866,3
80161029,10
70261058,3
70204288,8
80057278,8
70293703,4
80165853,4
80161108,10
80082660,3
80134780,13
80106754,2
80108613,2
80106793,3
80057609,5
80124727,13
80117263,10
80126879,1
80047032,1
80133663,13
80117082,4
80134149,15
80115133,4
80176698,3
80165848,3
70275753,4
70295762,8
80165849,4
80158395,4
70275774,3
80103430,2
80165850,3
80103372,3
80068117,4
20764666,3
70268209,2
80165851,8
70129415,8
80095094,2
80156763,3
80156857,4
70268489,4
80159732,1
80158588,2
80178720,4
80106505,4
80169548,2
80015785,4
80097361,2
80176716,4
80132961,2
80165857,3
70258366,3
80165732,3
80165854,3
80083589,3
80032081,3
17457962,4
80182105,2
80165855,8
70273637,4
70176968,3
80173605,4
80165856,3
70308135,8
80161826,22
80044562,2
80142316,2
80162136,1
80154638,1
80128715,4
80164212,4
80162131,1
80127464,6
80081278,4
80158042,3
80117684,4
80106337,3
80133552,13
80018869,5
80170611,5
80003150,2
70296578,2
70296574,2
70309257,2
80012520,2
80115671,12
80115676,9
80118916,8
80050007,5
80146759,31
80116626,1
80172000,2
80169778,2
80164465,10
80117484,13
80015794,4
80081790,4
80122232,6
80122192,1
80015280,10
80141253,10
80141254,10
80126877,6
80122235,1
80126599,1
80122191,1
80176265,5
70205713,6
80160081,3
80168301,3
80156683,4
80049872,27
80141185,3
80126569,3
80171982,4
80035467,2
80156856,3
80149145,3
80164207,2
80106743,13
80142474,3
80170688,1
80160972,2
80169549,4
80097466,2
80118918,2
80025601,16
80105690,4
80134527,3
80098839,17
80130911,20
80161109,14
80015799,4
80036657,3
80122193,1
80159714,1
80172938,2
80131414,2
80123567,1
80170612,2
80144890,3
80106786,4
80115101,4
80141261,2
80158482,8
70266998,11
80081955,4
80164112,2
80122240,1
70302835,4
80125512,4
70129457,2
80121873,1
70205014,11
80122186,1
80158479,8
80122190,9
80104318,2
80100054,4
80097468,2
80171439,2
80104237,4
80093107,4
80142103,4
80179907,13
70157434,20
80152842,17
80049928,9
70296765,2
80131168,2
80179201,20
80119190,18
80119187,18
80048568,20
80178464,20
80119192,18
70202593,20
60027945,18
80119188,18
60027942,18
80115857,4
70281026,20
70304244,20
80178836,1
80119194,18
80179057,20
80119191,18
80119193,18
80119189,18
80119186,18
80169785,20
70013050,2
80173770,20
80173896,20
70022548,2
80018336,17
80180509,3
80145255,8
80134826,13
80175623,4
80022276,20
80162210,13
80126485,2
80082242,4
80044566,4
80135149,4
80171965,27
80100945,2
70293820,2
80170109,1
80170245,1
80117291,11
80132964,2
80117824,8
80108984,3
80113090,5
80135296,2
80156047,7
80158577,4
80132738,1
70307848,3
70105599,10
80114919,6
60029366,18
80100260,8
80017170,4
60021758,8
70095265,8
80164075,2
80117240,4
80098842,2
80156935,8
80102080,4
80092884,4
80081274,4
80170845,7
80134967,13
70210484,9
80141173,4
80134515,3
80134521,3
80081170,5
80097003,4
80134516,3
80134606,3
80134518,3
80134330,3
80038298,3
80134500,3
80038353,3
80038354,3
80038439,3
80038440,8
80134604,3
80134524,3
80038355,3
80038441,3
80134433,4
80134436,3
80134514,3
80134398,3
80134520,3
80134420,4
80134501,3
80161700,1
80134399,3
80160127,2
80134438,3
80134435,3
80134519,4
80134434,3
80160357,4
70299745,4
80038527,3
80038445,3
70309693,4
80107737,2
80098305,2
80152742,3
80107370,4
17687959,3
80150002,13
70260729,6
80123950,1
80095806,2
80013550,4
80172593,20
80135631,2
80135586,10
70175127,2
80038168,20
80172474,20
80172475,20
80135587,9
80172471,2
80121845,1
80144119,4
80097072,9
80172468,2
80003149,9
80165917,4
70155788,4
80119382,1
80172470,20
80134814,2
80103424,4
80158817,1
70285730,4
80172469,2
80061160,2
80133550,13
80103313,4
80159955,8
80119235,4
80046599,6
80071048,8
80100937,4
80081863,5
80155793,1
80100261,8
80097376,2
70202577,9
80013283,9
80126684,1
80118004,10
70281600,6
80003151,2
80003152,2
80012477,2
80003153,2
70296573,2
70202579,9
80134969,13
80117596,4
80121386,22
80158772,10
80152627,10
80149259,8
80161850,4
80107808,8
80154508,1
80123910,4
80103428,8
80113673,4
70100084,4
80106438,3
80082749,4
80065214,4
80152155,3
80158801,1
70137744,2
80158803,1
80167461,22
80157565,4
80081987,3
80134968,13
80134887,3
80150604,1
80013293,4
80147513,8
80057749,11
80103818,3
80141788,13
80106791,2
80174429,29
80119555,10
70180051,5
80158270,3
70302836,10
80151370,3
80168052,2
80167667,2
80038446,8
80157760,17
80124726,13
70301279,4
80098490,3
80005332,6
80060060,4
80091866,8
80124947,2
80017528,8
80095530,4
80093105,8
80134682,2
80154179,2
80127604,4
80156767,3
80159668,4
80157242,1
60036691,18
80161851,29
80112415,20
80152745,2
80167843,4
70306702,10
80133549,13
80081958,4
80117940,3
80099016,22
80123792,1
80132792,6
80169801,14
80148920,4
80117453,13
80124680,13
80149575,3
80144448,4
80100936,3
80119375,3
80133139,2
80117452,13
80152003,8
80126875,6
80126991,1
70098902,4
80118718,17
70114977,4
80105342,2
80119140,2
70285683,4
80141338,4
80015154,22
80106440,4
70180293,5
80128690,17
80156769,4
80141337,4
70298946,4
80144144,4
80106504,3
80141335,4
80113667,4
80137087,2
80096955,17
80125593,6
70286564,12
80098203,4
80081960,3
80117811,13
80095649,5
80079428,2
80096786,17
80097725,10
80128657,2
70295415,10
80125627,4
80148595,3
70301484,3
80038358,8
80134893,10
80134966,13
80140364,1
80158376,2
80140617,1
80154688,4
70060010,10
80140939,1
80140490,1
80011026,4
80117742,3
80140938,1
70302614,5
80147318,4
80152741,4
70158330,23
80097375,2
80145085,2
80144141,2
80118002,4
80141033,1
80140362,1
80115134,4
80098284,4
80154689,1
70269429,27
80136332,2
80043576,11
80116839,7
80037129,6
80037176,6
80037484,1
80120301,1
80145086,2
80134885,4
80136548,32
80097363,2
80025744,16
80132411,2
80163222,14
80142140,8
80117628,13
60030245,10
80105358,4
80108691,3
80144803,4
80117627,1
80104983,20
80136440,2
80074152,12
80127459,4
80101609,2
80093295,3
80115112,6
80126211,1
80142450,2
80139507,2
80126185,1
80126212,1
80126153,1
80087347,1
80128756,1
80066800,1
70204995,11
80031595,1
70142436,20
80126214,1
80087348,1
80098810,4
80087078,1
80093812,3
80104182,2
80091880,1
70267802,2
80124728,13
80104420,2
80131415,1
80132410,2
80065491,6
80149141,6
80160347,10
80098200,8
80091245,9
80103392,8
80158044,1
80098288,3
80109535,9
80117746,4
80142615,2
80115673,32
80105691,4
70304245,26
80104103,4
80117080,4
80044536,4
80063989,5
70301620,4
80115102,2
80106265,6
80098467,4
80098491,3
80147908,2
80113785,4
80152091,4
80118982,3
80134109,1
80133781,1
80147811,29
80039789,11
80149139,4
80040118,11
80134797,1
80114915,4
80040089,11
80104240,3
80134078,1
907090,13
80135563,10
80113894,6
80149282,4
80154176,21
80097475,2
80141787,2
80109415,12
80049871,13
80107037,17
80077402,4
80107219,4
80124725,13
70230138,13
80117534,13
80115031,4
80120640,6
80029708,2
80123729,20
80119125,12
80117532,13
80116008,14
70260514,4
80127995,9
80107990,9
80091658,8
80134093,9
80134279,13
80114869,6
80045820,20
80148275,2
80117461,13
80127600,1
80117533,2
70243696,4
70243692,4
80144358,2
70157402,16
80111881,1
80112186,1
80112079,1
80112077,1
80112075,1
70303291,1
80097360,2
80006168,14
80093212,3
60000545,19
80025702,18
80128692,2
80156369,18
80144588,6
1145882,8
80092857,10
80094648,17
80066073,2
80123740,3
80123741,3
80094260,1
80123742,3
80095197,4
80066079,16
80117443,13
80089199,2
80123743,3
70258995,8
70208801,8
70260383,8
80123744,3
70204970,11
70105699,8
70124999,8
80088507,5
80080727,6
70309457,11
80097472,2
80075476,3
80127559,32
80091741,2
80115464,13
80113144,5
80041653,8
80141858,10
80111818,1
80116939,1
80128277,4
80094453,4
80128338,20
80111650,1
70153553,4
80111554,1
80097248,5
80098709,4
80111556,1
80092849,3
80107372,10
80138584,1
80006232,14
80106138,4
70205018,11
80109536,7
80111683,1
80038288,4
80109089,2
80061797,3
80111845,1
80081155,2
80097321,2
80106966,13
80011539,5
70197042,6
80119815,4
70242079,6
80131281,13
80131374,13
80131436,13
80131376,13
80131435,13
80131375,13
70295760,16
80092885,22
80108371,13
70129452,14
80045805,2
80101827,2
80088910,3
70290909,2
80126566,9
80106307,2
80117401,13
80024113,23
80095641,2
80128096,9
80057610,5
80106140,4
80106137,3
80118873,20
70229514,20
80114155,4
70303288,1
80118841,10
70198116,6
80102579,10
80111273,1
80097438,2
80111710,1
80114419,3
80118888,2
80128337,1
70303289,1
80111614,1
80111275,1
80103426,3
80118889,20
70275600,4
80057968,11
80097431,13
80057691,4
80115152,4
80048569,20
80115686,3
80078197,9
80118930,2
80044965,5
80114588,20
80078761,2
80108985,20
80115844,2
80114111,14
80108998,2
80100772,17
70044256,13
70113636,13
70237054,13
70301469,13
80108759,13
70300626,5
80057578,10
70204316,13
80109260,2
70303287,1
80109640,20
80106144,2
80106150,20
80106338,20
80107987,2
80104552,4
80108147,2
80108996,2
80108473,1
80106611,1
80108494,1
80108773,1
80108844,1
80109248,2
80108846,1
80108847,1
80109038,1
80062112,5
80093198,4
70298116,15
80045811,5
80107087,3
80096585,3
80106928,3
80064459,4
80102204,2
80097221,8
80103331,11
80106989,4
80048977,17
80104622,6
80097355,3
80103318,11
80022632,1
80104950,6
80114498,2
80036981,12
80106979,13
80053140,4
80065182,6
70305883,23
70251160,1
80105672,4
80114700,2
80106139,22
80114499,9
80108386,4
80085300,4
80039644,2
80052790,2
80087548,5
80097641,13
80097349,3
80005588,20
80076698,8
70261178,2
80058427,5
80106124,32
80095626,1
80104022,9
80103006,9
80104041,2
80097532,29
80105085,6
80093213,8
80099305,2
80103623,4
70210883,6
70281343,5
80063265,8
70300066,1
80087933,2
80100106,28
70212980,5
80104330,2
80059440,4
80101493,13
80087897,3
80101903,14
80093103,4
80102305,2
80048940,3
80044093,2
70298341,20
80052683,2
80061161,2
80082862,13
70241596,3
70227189,16
80027271,16
80064273,8
80098475,4
80058247,2
80094357,3
80091879,17
80026032,16
80094557,11
80085438,2
80085439,3
80011846,2
80064521,2
70272742,5
80067942,1
80106136,11
80097423,2
70171957,6
80101096,10
80092781,10
80058460,3
80076467,13
80049951,2
80031800,10
70028197,10
80007225,20
80016571,11
80073289,12
80095233,4
80079265,8
80058979,2
80097530,3
80092404,3
80092850,3
80093127,22
80041089,11
80039717,8
80016401,2
80023667,10
80022456,9
70307570,10
80081337,10
80046696,3
70212989,9
80044834,4
80046348,5
80059410,13
70271773,5
80065220,4
80008583,5
80093829,5
80042371,6
70261978,20
70279637,14
80049171,14
80048250,20
80073486,9
80079427,13
70118799,8
70137753,8
70143842,12
80077923,13
70184127,5
80036832,2
70213235,5
70184128,5
70221672,5
70213085,5
70213084,5
70213083,5
70213082,5
70213081,5
70213080,5
70213079,5
70213078,5
70213077,5
70213076,5
70221673,5
70221570,14
70221571,10
70221569,14
80008257,5
80092837,14
70259568,5
70242898,10
70242897,14
70213075,5
70213074,5
70213073,5
70213072,5
70294113,5
70242900,10
70242899,10
70287605,5
70136120,12
70184126,5
80024132,6
70142362,12
80082739,4
80083594,14
80042177,5
70157152,16
80092839,14
80092835,14
70271592,10
80046144,10
80046145,10
80039655,13
80090672,10
70196150,12
80085567,4
80092409,2
80039517,8
80081410,3
80042368,3
80081754,5
80067618,1
80073100,10
80066806,2
80079470,3
80058424,13
80049065,12
70279188,5
70266684,17
80045783,3
80062011,10
70242310,25
80038442,3
80043049,13
80044545,4
80070182,4
80042307,5
80075009,4
70245168,20
70235731,20
80031666,2
80046779,13
80048100,5
80019931,10
80059432,3
80066798,2
80033772,2
80045922,4
70177067,26
80017275,4
80044804,13
80018296,10
80039813,12
70143843,12
80028208,2
80025553,5
80014996,8
70306646,17
80044731,13
80004286,10
80027772,5
80015210,13
70281022,20
70308063,2
80038420,4
70177040,20
70155579,5
80032640,3
80027373,5
80038162,2
80038335,13
80020540,5
80011852,2
80028529,10
80028359,10
70225722,20
70266023,20
80045629,20
70219642,20
80029368,13
70283263,28
80035480,20
70136135,16
80023794,2
70230417,5
80038296,13
80011848,2
80013282,13
80007215,2
80038290,2
70136152,23
70302480,13
70153404,26
80019503,14
80023876,26
80023921,14
80012535,10
80020772,10
80004478,13
70221438,6
70264616,5
70264612,5
80004534,13
80009431,2
70299286,2
80010717,13
80005501,10
80003481,13
80005444,2
70308278,2
70299904,2
70302844,10
70302184,2
70136122,12
70295085,8
70177084,16
70296733,2
70268449,2
70253398,10
70290567,10
70288423,13
70290568,13
70293417,9
70280748,13
70143811,16
70278877,13
70157231,16
70143836,6
70259784,5
70259177,6
70253397,10
70213466,3
70258566,5
70242630,5
70242629,5
60003082,10
70166234,2
70206821,4
70206816,4
60022914,4
70206818,4
70206819,4
70206822,4
70206820,4
70206823,4
70206824,4
70206825,4
70206826,4
60003155,10
70154110,4
70141644,19
70127998,17
70084180,4
70157452,27
70053412,4
81193313,36
81197050,22
81213894,4
81082007,31
81172754,22
81120982,31
81227195,22
70205672,1
81172841,22
81172899,31
81172908,3
81152641,28
81172901,22
81033086,4
80156799,1
81161538,27
81018979,12
60020826,15
70101696,4
81194544,22
80995081,3
81177504,31
81204911,1
81140259,33
80241855,16
81215481,4
81005044,22
60028294,10
80125671,15
80198001,1
60020948,18
569355,4
81208888,12
60022645,24
80198859,31
80216180,5
80159876,21
80233258,1
81169145,9
80244700,12
81218074,34
80245262,7
80212245,23
80117560,12
60023606,4
80241539,1
81026188,3
70267398,31
81152643,12
80108983,4
292118,19
70053833,31
70122722,24
81217738,22
60004471,24
60022413,15
81011957,16
70058022,34
60022502,3
80244683,22
80028357,22
81217739,31
60031884,18
70117289,30
70215455,15
60003508,15
60004083,3
70087538,34
1181661,15
60011552,4
80222157,9
70044693,4
70173046,4
70039187,3
70044686,4
81152642,28
81105522,7
81191473,16
80025678,1
70189289,4
81132624,3
80046819,22
70293315,31
81179844,28
80244457,30
81196441,22
81162089,32
81217737,4
81076114,31
81033650,36
80003477,37
80183187,3
81179882,28
70124331,30
81179821,28
81033645,36
81217749,22
80158800,34
80238391,1
70291121,22
80242491,23
80161497,7
81086462,1
81179864,28
81156627,32
81163776,28
81034946,33
81070963,36
80178941,12
70117297,31
81200229,28
81152923,4
81011159,28
80209553,36
80989924,9
80057250,23
70243445,3
80201542,4
81079723,4
81013505,7
80230435,1
80127886,15
81153751,1
81034600,4
81209203,3
81042948,28
80027564,12
80179762,23
80175722,1
80167628,4
81165326,22
81142595,1
70209267,3
70306305,30
70262831,30
70113005,22
70052286,31
81200716,12
81206389,22
80201488,9
81214223,3
80045925,12
80027560,3
81215438,3
81214187,3
81215439,3
70292700,3
81214214,3
70172485,12
80234414,1
80245356,22
81193616,1
81082327,1
80117540,16
81183624,7
60002033,4
70046968,4
81154982,3
70204963,37
382650,18
70044705,3
449931,4
81189912,22
60036838,18
81179693,22
11819434,19
516788,18
70048968,30
542137,3
60021796,4
60031247,15
60000577,3
80241387,1
80090673,1
70039241,34
80231468,4
81083786,3
70118779,34
653673,32
70020947,3
70117305,17
701346,4
70111489,32
709163,18
709380,4
1150871,4
80239860,28
81104406,28
80144355,38
80150290,1
1179583,3
70044595,3
60011729,18
70044883,34
22497725,3
60021590,18
60023638,4
81075744,7
70031792,4
70100383,30
60002403,17
923574,3
81152930,3
973861,31
70058796,32
70047101,24
60033247,18
70060000,15
70295067,39
70031779,4
60033312,4
684847,3
81150305,22
20557937,24
60027695,24
60031303,24
81170692,22
848915,15
60022980,3
60003961,32
70266992,33
80218819,16
70084791,30
81170694,22
70123542,17
80992228,1
80113037,16
80203920,1
80242051,1
81166978,36
80991060,1
81177371,22
81167029,36
81142594,1
81211714,22
80244679,22
81110394,22
81197399,28
81185502,28
81123469,34
80081372,22
81136744,24
80221210,1
81132444,22
80182014,4
81010786,1
80095435,16
81105406,1
81061828,7
81062582,7
81017316,12
81018455,31
81110383,4
80201680,16
81200228,23
81011059,12
80197462,12
81034741,32
81075461,22
80017261,4
81071891,22
70295169,31
80039050,4
81027753,13
15815343,17
81043190,31
80091310,3
80995687,3
60001650,3
81172848,4
81034575,22
81172729,22
81172895,22
80211634,16
81172905,22
80217627,1
80176872,5
80178724,16
81132442,22
80126646,7
81020066,12
81193245,36
81172723,22
80990336,4
81172909,4
80160935,33
80994011,4
81064730,12
80208910,38
81172902,22
80998890,4
81047903,39
80227516,1
70125931,4
80222326,40
81077044,36
81167011,36
81157840,34
80176234,1
80992769,15
81191228,31
81154549,1
81034012,22
81191500,1
81132441,22
81078819,15
80195378,25
80179905,16
81191666,22
81133621,22
80190086,28
81038598,22
80212481,36
81172568,5
81171871,32
81019771,1
80244311,30
81183570,15
81021976,3
80025390,22
81016338,22
81161487,36
81177367,31
81158574,22
80214792,5
80237905,15
81132440,3
80002479,6
80117803,23
80146284,38
80217066,6
81029301,9
81025218,7
81025251,9
80224490,7
81025263,9
81025361,1
81094801,22
81168338,22
269880,3
60029167,3
80083261,12
347365,17
80167821,40
60003242,3
60027726,3
81166946,36
81167065,36
81113888,28
70023961,31
70287957,24
81113890,12
81168345,4
81164752,22
81113886,12
60028097,3
70065112,30
70083108,19
70184050,30
81168347,4
81113887,12
81168348,22
70095135,15
81191254,22
80083330,12
81168340,22
60023597,3
81036448,36
70058017,30
70058024,3
70011211,3
70271599,32
70020699,4
60003540,3
70170051,22
80987077,1
81043753,22
60001761,24
70041963,24
70058025,3
70128696,3
70077542,4
81168342,19
81165772,22
510854,3
60000921,3
80188730,36
81167083,36
81168343,22
18021979,3
81168344,31
70020750,4
70105596,30
60037022,19
60034571,4
81167047,1
70053456,3
80173150,31
81168341,22
81168346,4
80020542,23
81053893,22
80200087,15
81053892,22
80225885,23
81132443,22
80218107,12
80115297,1
80231903,24
80220715,1
81171121,32
80241248,16
81177238,30
70270775,4
81025403,1
80244682,22
81075519,4
80108495,16
80166318,3
80059465,1
81186758,22
81186757,22
70210884,41
80127001,23
81176200,4
80238106,12
80208906,31
81004814,16
81080769,31
81172721,22
81172727,22
70153543,22
81172728,22
81095101,36
81020513,1
81020518,1
81020523,1
80216172,6
81122669,31
80095697,12
80184771,38
81000389,12
81132439,22
80244627,37
81107545,22
70118953,22
70281312,16
80149143,15
81144925,36
81147293,31
70178604,38
80190588,32
70124316,22
80219119,12
80058248,4
81174992,5
81044365,9
81030342,22
70143831,38
81093951,22
80238013,22
81089941,15
81037283,31
81095103,1
81132438,22
80217779,16
80211572,33
81161230,22
81002412,3
81023636,24
80217669,6
80153467,16
80993062,16
81098586,38
70267728,3
81072571,36
70130445,30
80216928,22
81001494,22
70184207,16
70302573,1
81077065,7
81145628,3
80221550,12
81154455,22
81113928,4
81052275,22
80200942,1
80141782,1
80186848,9
81132437,22
80178151,16
81160036,31
81078908,30
81155784,4
80184129,31
60000861,19
81137484,22
70039185,30
70279852,35
81165769,22
80174902,38
60031232,15
70205012,1
80036427,9
80032842,22
81137482,31
70043308,3
81165771,22
70044697,4
70105368,31
80053653,25
80241003,6
1008581,3
70058023,19
81165786,22
81165770,22
70043303,30
70136074,31
1153194,30
70177057,23
81158575,22
81065786,3
70087541,3
80226089,5
81034010,22
80992137,1
81091381,22
81141694,3
80211492,12
80196382,1
80148535,16
80999091,1
80063224,7
80209658,15
81167494,4
80999781,30
80997400,39
70292992,31
80198991,12
81046796,32
80121349,23
81004322,1
81036530,22
80117470,16
80996791,9
80200027,6
81155859,4
81155858,22
81147910,32
80203254,7
81155802,31
70285728,22
80168068,36
81151880,22
81151877,22
81151878,22
81144912,30
81040407,28
81106517,1
81026915,1
70304252,1
80201543,38
80205594,1
70204989,6
81091957,3
80114855,16
80021840,15
81175361,23
80235578,22
81078331,33
80195357,1
80115328,1
81122206,16
80223113,9
70283264,16
81147274,22
81147278,22
81146011,34
81123826,22
81002933,12
81135868,32
80100929,28
80114988,16
80027159,16
81074367,31
81091977,3
80217315,1
80243216,12
81153372,34
80178427,1
81079322,16
80027158,12
70183165,3
80183878,36
80177986,36
80165295,36
80178404,36
80165487,36
70297144,36
81065902,31
80239462,16
80230293,35
81112446,15
80044888,4
81145273,30
81047680,34
81035838,22
81035835,22
81143771,22
80231658,12
80208295,22
80994162,3
80245353,7
80095698,16
80238565,1
70242938,22
80164216,23
81155803,22
70121522,4
81065784,4
70119812,24
60032685,22
70006816,22
70236587,22
520489,3
80160755,1
70266677,17
60010514,15
70301367,24
81139317,1
81050688,31
80081505,4
81155880,1
915927,18
916043,34
60010836,34
916061,34
60025674,34
70039168,30
80242065,41
60031278,30
60001363,4
81103517,7
80175802,16
60026477,19
80094096,22
80013249,16
81085824,15
80236408,28
81039161,22
80198635,12
80240537,15
81030976,15
80198632,4
70143241,3
81092331,31
80232852,1
80173485,31
81028404,22
81032626,6
80198508,17
80228239,22
80233104,1
80228129,1
81032669,9
81032659,9
81026700,36
70242311,16
80155932,30
80994020,31
80130521,5
80236236,16
80225024,30
80217743,1
80233419,7
70259259,4
70034607,22
70118801,22
70117354,22
81036524,22
70025372,3
70123160,22
81035840,22
81144516,28
80997613,22
80171362,12
81092325,34
80192098,1
80186926,1
80179782,12
80996338,25
81116487,36
70272893,31
81113926,4
80175934,12
80993627,28
81155782,22
81151313,34
70042688,4
80100105,23
70201870,1
80075178,1
80145805,1
80214010,1
81154166,12
81153373,15
81011936,31
80179784,23
80221109,4
80221942,7
80221943,9
80215147,7
80141270,16
81024041,31
80222071,6
80210245,7
80224312,9
81044248,22
80191236,33
80224314,9
80224602,1
80224279,1
81094069,36
81094893,23
70084221,4
81040704,1
80234791,22
80995079,3
81036520,22
80221446,32
70189282,22
80134695,5
81039323,22
81078217,16
80223153,22
81108281,28
80233218,16
80099089,3
80057281,41
80211648,16
80217769,7
80242137,28
80241590,28
81072109,36
80036416,35
60010069,3
70241791,23
81099997,36
70084148,31
70101345,10
80189451,9
70128697,4
70044688,15
60035622,3
80117079,31
70001958,4
70066433,24
70098899,30
81121171,2
70109689,3
855084,4
80005772,12
60029369,4
80005738,31
70112731,3
81130297,31
60033320,3
81100120,36
18907685,4
80142000,36
81017506,22
70114342,24
70021661,24
70084795,24
60027701,3
70021654,3
81099976,36
81077862,22
70001777,4
81100135,36
81093122,22
70293788,31
81039384,22
70157266,12
81128584,4
80134080,31
80183051,1
80178726,9
81130373,22
80245117,9
81010818,12
81023011,7
81091378,22
80195828,33
80233215,16
81110498,31
81081051,1
80105452,41
81092491,32
70236020,32
81002747,3
81075239,31
81108230,22
81095399,31
80986797,1
81055402,39
81035849,22
80195901,22
81018067,31
80220422,28
80100172,1
81033473,21
80185178,7
80220541,33
81035870,22
80009097,1
80993087,28
81033445,1
80993774,28
80109194,23
81023023,7
80161702,9
60024788,21
81035868,4
81035877,22
81131274,31
81035876,22
81035875,22
81035866,22
81027187,22
81035879,4
81035871,15
80216302,31
81017094,30
80190535,22
80998296,4
81123051,39
81081067,16
70304256,1
70140391,16
70305217,1
81123052,22
81035887,22
81113927,31
70302572,1
81108280,28
80213115,9
81027195,1
80198505,1
81079046,1
80245601,3
80227798,1
80029145,16
80222951,16
80002311,23
80230561,37
80238711,1
81035853,22
81035841,22
80220816,16
80175351,1
81035889,22
81088277,22
81035874,4
81035883,4
81035848,22
80221016,32
80221640,3
81061410,15
80202465,22
60024935,4
80074220,16
81025973,31
80113647,16
80121387,22
80227090,24
81113918,22
81051688,4
81113921,17
80173387,32
81013112,34
70294793,31
81030855,22
81035852,22
80079473,15
80018328,39
80996787,22
81035881,22
81035843,22
81035837,3
80039136,22
81035884,22
81035863,22
81035858,22
81035882,22
81035847,22
81035859,22
80223226,22
70264888,1
80996790,3
70270388,31
80114804,22
70304298,24
80244783,23
81028895,36
81110386,22
81092768,4
81092766,4
70202141,4
80188935,16
81032375,15
352989,19
81034775,33
80202183,16
81062606,31
81077795,42
81092767,30
80196657,1
81092909,22
70098605,15
81077539,32
20129240,3
70108017,15
70011219,32
80097424,30
80203143,4
81068732,22
60026155,3
80202874,30
80221787,16
70109249,3
80993095,4
80218448,1
80217946,9
70045644,22
70025612,17
80237006,22
80160033,22
81111849,4
80083930,22
80083752,22
70185023,4
80200549,16
70202150,30
81010699,15
70299863,4
80066080,35
81087094,31
81013657,35
80994222,12
70285581,23
80065386,35
80993756,28
81034931,17
80993739,28
81029429,1
81046255,31
80218306,31
80117554,12
80211638,42
80197889,40
80133311,16
81036190,32
80244680,22
80027042,23
81057229,3
70242081,23
80121348,31
81005364,4
80223556,12
80170690,1
80080768,31
81061407,31
80991872,9
81077863,22
81077851,22
81073590,22
81103108,30
80236341,22
80191050,32
80216758,24
80154610,16
81092192,28
80191680,1
80998967,4
81038047,31
60021906,22
70142827,24
70149579,31
70109375,22
70289558,22
70117577,30
81110388,22
81110389,4
70245163,1
81112772,5
70111279,4
81123050,31
81037237,33
81087124,28
70007056,22
70035357,22
80108481,22
70153178,22
70073018,4
81053958,4
80992787,1
80223928,3
81098013,1
81039410,31
81012340,31
70242536,3
80095699,16
80216541,4
80120485,1
80987113,28
80197989,37
81035836,22
81044103,32
81072917,4
70142542,15
81035855,22
81035845,4
81035856,22
81035857,22
80180684,16
80180681,12
80180710,28
80180545,28
80163296,28
80180588,16
80057918,12
80163532,28
80180591,16
80163533,16
81087762,1
81082953,12
81104339,16
80107369,23
81082781,1
81104372,16
80215139,22
81016592,39
81067760,24
80208662,42
80994596,1
80198459,12
80219707,16
81031939,22
81028570,31
81035867,22
80244640,22
70143825,23
80999729,30
80225312,1
80077417,16
81035880,22
70143369,24
81096151,4
80244271,1
80065146,1
60031264,3
81059956,31
81094667,31
81069255,32
81094083,31
80208082,22
80197303,22
81049260,22
81017593,31
81062075,16
70270364,19
81093342,4
70056441,3
81029737,22
81072852,23
80204451,1
81050394,12
80992853,6
81072951,12
81072752,12
81072919,12
81072883,1
80049277,12
81015498,31
80157889,4
81094082,31
80046347,1
80096782,31
81035872,22
81035865,22
80210361,41
70260989,4
80992501,22
81076251,4
81093925,4
80191049,32
80987209,7
70126573,24
80189829,28
70242568,4
81035869,22
81066244,22
80991404,3
81035873,22
81035862,22
81094665,15
81035878,22
70103759,30
81077451,31
81014345,15
80244228,28
80995078,3
81073387,22
80207606,31
81035861,4
81037733,30
80091341,1
80112518,31
81072829,23
80198950,12
81033430,31
81072807,28
80036747,36
80196883,1
81035851,22
80173174,12
80202920,30
81080942,22
81035844,22
81035842,22
81035860,22
81035850,22
81035846,4
81035854,31
80017099,31
81043542,22
81026329,22
81013626,32
70261674,4
70045274,3
81034599,31
70264078,12
81088700,4
70043149,32
81018181,34
70040077,22
60031998,22
60036103,22
81086641,22
70027133,22
81086640,3
81009808,31
81060043,17
81041391,22
